AABBCCDDEEFFGGHH,-619682479378058917516985499648.00000000
AABBCCDDEEFFGGHh,-93168901217184712285334230007808.00000000
AABBCCDDEEFFGGhh,-14007890238771320851021876571406336.00000000
AABBCCDDEEFFGgHH,-93168901217184712285334230007808.00000000
AABBCCDDEEFFGgHh,-14007890238771320851021876571406336.00000000
AABBCCDDEEFFGghh,-2106078169625043649405953237248376832.00000000
AABBCCDDEEFFggHH,-14007890238771320851021876571406336.00000000
AABBCCDDEEFFggHh,-2106078169625043649405953237248376832.00000000
AABBCCDDEEFFgghh,-316647630796986620785065287649972977664.00000000
AABBCCDDEEFfGGHH,-93168901217184712285334230007808.00000000
AABBCCDDEEFfGGHh,-14007890238771320851021876571406336.00000000
AABBCCDDEEFfGGhh,-2106078169625043649405953237248376832.00000000
AABBCCDDEEFfGgHH,-14007890238771320851021876571406336.00000000
AABBCCDDEEFfGgHh,-2106078169625043649405953237248376832.00000000
AABBCCDDEEFfGghh,-316647630796986620785065287649972977664.00000000
AABBCCDDEEFfggHH,-2106078169625043649405953237248376832.00000000
AABBCCDDEEFfggHh,-316647630796986620785065287649972977664.00000000
AABBCCDDEEFfgghh,-47607787562413031917854901607720418279424.00000000
AABBCCDDEEffGGHH,-14007890238771320851021876571406336.00000000
AABBCCDDEEffGGHh,-2106078169625043649405953237248376832.00000000
AABBCCDDEEffGGhh,-316647630796986620785065287649972977664.00000000
AABBCCDDEEffGgHH,-2106078169625043649405953237248376832.00000000
AABBCCDDEEffGgHh,-316647630796986620785065287649972977664.00000000
AABBCCDDEEffGghh,-47607787562413031917854901607720418279424.00000000
AABBCCDDEEffggHH,-316647630796986620785065287649972977664.00000000
AABBCCDDEEffggHh,-47607787562413031917854901607720418279424.00000000
AABBCCDDEEffgghh,-7157803236623546760381560254649293764296704.00000000
AABBCCDDEeFFGGHH,-93168901217184712285334230007808.00000000
AABBCCDDEeFFGGHh,-14007890238771320851021876571406336.00000000
AABBCCDDEeFFGGhh,-2106078169625043649405953237248376832.00000000
AABBCCDDEeFFGgHH,-14007890238771320851021876571406336.00000000
AABBCCDDEeFFGgHh,-2106078169625043649405953237248376832.00000000
AABBCCDDEeFFGghh,-316647630796986620785065287649972977664.00000000
AABBCCDDEeFFggHH,-2106078169625043649405953237248376832.00000000
AABBCCDDEeFFggHh,-316647630796986620785065287649972977664.00000000
AABBCCDDEeFFgghh,-47607787562413031917854901607720418279424.00000000
AABBCCDDEeFfGGHH,-14007890238771320851021876571406336.00000000
AABBCCDDEeFfGGHh,-2106078169625043649405953237248376832.00000000
AABBCCDDEeFfGGhh,-316647630796986620785065287649972977664.00000000
AABBCCDDEeFfGgHH,-2106078169625043649405953237248376832.00000000
AABBCCDDEeFfGgHh,-316647630796986620785065287649972977664.00000000
AABBCCDDEeFfGghh,-47607787562413031917854901607720418279424.00000000
AABBCCDDEeFfggHH,-316647630796986620785065287649972977664.00000000
AABBCCDDEeFfggHh,-47607787562413031917854901607720418279424.00000000
AABBCCDDEeFfgghh,-7157803236623546760381560254649293764296704.00000000
AABBCCDDEeffGGHH,-2106078169625043649405953237248376832.00000000
AABBCCDDEeffGGHh,-316647630796986620785065287649972977664.00000000
AABBCCDDEeffGGhh,-47607787562413031917854901607720418279424.00000000
AABBCCDDEeffGgHH,-316647630796986620785065287649972977664.00000000
AABBCCDDEeffGgHh,-47607787562413031917854901607720418279424.00000000
AABBCCDDEeffGghh,-7157803236623546760381560254649293764296704.00000000
AABBCCDDEeffggHH,-47607787562413031917854901607720418279424.00000000
AABBCCDDEeffggHh,-7157803236623546760381560254649293764296704.00000000
AABBCCDDEeffgghh,-1076171563466405563380691397998783327648088064.00000000
AABBCCDDeeFFGGHH,-14007890238771320851021876571406336.00000000
AABBCCDDeeFFGGHh,-2106078169625043649405953237248376832.00000000
AABBCCDDeeFFGGhh,-316647630796986620785065287649972977664.00000000
AABBCCDDeeFFGgHH,-2106078169625043649405953237248376832.00000000
AABBCCDDeeFFGgHh,-316647630796986620785065287649972977664.00000000
AABBCCDDeeFFGghh,-47607787562413031917854901607720418279424.00000000
AABBCCDDeeFFggHH,-316647630796986620785065287649972977664.00000000
AABBCCDDeeFFggHh,-47607787562413031917854901607720418279424.00000000
AABBCCDDeeFFgghh,-7157803236623546760381560254649293764296704.00000000
AABBCCDDeeFfGGHH,-2106078169625043649405953237248376832.00000000
AABBCCDDeeFfGGHh,-316647630796986620785065287649972977664.00000000
AABBCCDDeeFfGGhh,-47607787562413031917854901607720418279424.00000000
AABBCCDDeeFfGgHH,-316647630796986620785065287649972977664.00000000
AABBCCDDeeFfGgHh,-47607787562413031917854901607720418279424.00000000
AABBCCDDeeFfGghh,-7157803236623546760381560254649293764296704.00000000
AABBCCDDeeFfggHH,-47607787562413031917854901607720418279424.00000000
AABBCCDDeeFfggHh,-7157803236623546760381560254649293764296704.00000000
AABBCCDDeeFfgghh,-1076171563466405563380691397998783327648088064.00000000
AABBCCDDeeffGGHH,-316647630796986620785065287649972977664.00000000
AABBCCDDeeffGGHh,-47607787562413031917854901607720418279424.00000000
