AABBCCDDEE,0.00000000
AABBCCDDEe,0.00000000
AABBCCDDee,0.00000001
AABBCCDdEE,0.00000000
AABBCCDdEe,0.00000001
AABBCCDdee,0.00000078
AABBCCddEE,0.00000001
AABBCCddEe,0.00000078
AABBCCddee,0.00005834
AABBCcDDEE,0.00000000
AABBCcDDEe,0.00000001
AABBCcDDee,0.00000078
AABBCcDdEE,0.00000001
AABBCcDdEe,0.00000078
AABBCcDdee,0.00005834
AABBCcddEE,0.00000078
AABBCcddEe,0.00005834
AABBCcddee,0.00439023
AABBccDDEE,0.00000001
AABBccDDEe,0.00000078
AABBccDDee,0.00005834
AABBccDdEE,0.00000078
AABBccDdEe,0.00005834
AABBccDdee,0.00439023
AABBccddEE,0.00005834
AABBccddEe,0.00439023
AABBccddee,0.33038372
AABbCCDDEE,0.00000000
AABbCCDDEe,0.00000001
AABbCCDDee,0.00000078
AABbCCDdEE,0.00000001
AABbCCDdEe,0.00000078
AABbCCDdee,0.00005834
AABbCCddEE,0.00000078
AABbCCddEe,0.00005834
AABbCCddee,0.00439023
AABbCcDDEE,0.00000001
AABbCcDDEe,0.00000078
AABbCcDDee,0.00005834
AABbCcDdEE,0.00000078
AABbCcDdEe,0.00005834
AABbCcDdee,0.00439023
AABbCcddEE,0.00005834
AABbCcddEe,0.00439023
AABbCcddee,0.33038372
AABbccDDEE,0.00000078
AABbccDDEe,0.00005834
AABbccDDee,0.00439023
AABbccDdEE,0.00005834
AABbccDdEe,0.00439023
AABbccDdee,0.33038372
AABbccddEE,0.00439023
AABbccddEe,0.33038372
AABbccddee,24.86280066
AAbbCCDDEE,0.00000001
AAbbCCDDEe,0.00000078
AAbbCCDDee,0.00005834
AAbbCCDdEE,0.00000078
AAbbCCDdEe,0.00005834
AAbbCCDdee,0.00439023
AAbbCCddEE,0.00005834
AAbbCCddEe,0.00439023
AAbbCCddee,0.33038372
AAbbCcDDEE,0.00000078
AAbbCcDDEe,0.00005834
AAbbCcDDee,0.00439023
AAbbCcDdEE,0.00005834
AAbbCcDdEe,0.00439023
AAbbCcDdee,0.33038372
AAbbCcddEE,0.00439023
AAbbCcddEe,0.33038372
AAbbCcddee,24.86280066
AAbbccDDEE,0.00005834
AAbbccDDEe,0.00439023
AAbbccDDee,0.33038372
AAbbccDdEE,0.00439023
AAbbccDdEe,0.33038372
AAbbccDdee,24.86280066
AAbbccddEE,0.33038372
AAbbccddEe,24.86280066
AAbbccddee,1871.03305088
AaBBCCDDEE,0.00000000
AaBBCCDDEe,0.00000001
AaBBCCDDee,0.00000078
AaBBCCDdEE,0.00000001
AaBBCCDdEe,0.00000078
AaBBCCDdee,0.00005834
AaBBCCddEE,0.00000078
AaBBCCddEe,0.00005834
AaBBCCddee,0.00439023
AaBBCcDDEE,0.00000001
AaBBCcDDEe,0.00000078
AaBBCcDDee,0.00005834
AaBBCcDdEE,0.00000078
AaBBCcDdEe,0.00005834
AaBBCcDdee,0.00439023
AaBBCcddEE,0.00005834
AaBBCcddEe,0.00439023
AaBBCcddee,0.33038372
AaBBccDDEE,0.00000078
AaBBccDDEe,0.00005834
AaBBccDDee,0.00439023
AaBBccDdEE,0.00005834
