AABBCCDDEEFFGGHH,112067907606399427893929298624512.00000000
AABBCCDDEeffGGHH,4894590560508525268571484911690563190784.00000000
AABBCCDDEeffGGHh,1723698895225497814007066015005555610877952.00000000
AABBCCDDEeffGGhh,607024805174493470276210995711574440597782528.00000000
AABBCCDDEeffGgHH,1723698895225497814007066015005555610877952.00000000
AABBCCDDEeffGgHh,607024805174493470276210995711574440597782528.00000000
AABBCCDDEeffGghh,213772321324674556304672639490673133430060875776.00000000
AABBCCDDEeffggHH,607024805174493470276210995711574440597782528.00000000
AABBCCDDEeffggHh,213772321324674556304672639490673133430060875776.00000000
AABBCCDDEeffgghh,75282929091181932800782844046901032827476041007104.00000000
AABBCCDDeeFFGGHH,13898608870364827794223014472966995968.00000000
AABBCCDDeeFFGGHh,4894590560508525268571484911690563190784.00000000
AABBCCDDeeFFGGhh,1723698895225497814007066015005555610877952.00000000
AABBCCDDeeFFGgHH,4894590560508525268571484911690563190784.00000000
AABBCCDDeeFFGgHh,1723698895225497814007066015005555610877952.00000000
AABBCCDDeeFFGghh,607024805174493470276210995711574440597782528.00000000
AABBCCDDeeFFggHH,1723698895225497814007066015005555610877952.00000000
AABBCCDDeeFFggHh,607024805174493470276210995711574440597782528.00000000
AABBCCDDeeFFgghh,213772321324674556304672639490673133430060875776.00000000
AABBCCDDeeFfGGHH,4894590560508525268571484911690563190784.00000000
AABBCCDDeeFfGGHh,1723698895225497814007066015005555610877952.00000000
AABBCCDDeeFfGGhh,607024805174493470276210995711574440597782528.00000000
AABBCCDDeeFfGgHH,1723698895225497814007066015005555610877952.00000000
AABBCCDDeeFfGgHh,607024805174493470276210995711574440597782528.00000000
AABBCCDDeeFfGghh,213772321324674556304672639490673133430060875776.00000000
AABBCCDDeeFfggHH,607024805174493470276210995711574440597782528.00000000
AABBCCDDeeFfggHh,213772321324674556304672639490673133430060875776.00000000
AABBCCDDeeFfgghh,75282929091181932800782844046901032827476041007104.00000000
AABBCCDDeeffGGHH,1723698895225497814007066015005555610877952.00000000
AABBCCDDeeffGGHh,607024805174493470276210995711574440597782528.00000000
AABBCCDDeeffGGhh,213772321324674556304672639490673133430060875776.00000000
AABBCCDDeeffGgHH,607024805174493470276210995711574440597782528.00000000
AABBCCDDeeffGgHh,213772321324674556304672639490673133430060875776.00000000
AABBCCDDeeffGghh,75282929091181932800782844046901032827476041007104.00000000
AABBCCDDeeffggHH,213772321324674556304672639490673133430060875776.00000000
AABBCCDDeeffggHh,75282929091181932800782844046901032827476041007104.00000000
AABBCCDDeeffgghh,26511942132771122993685408403021922078920601396838400.00000000
AABBCCDdEEFFGGHH,39466289599372386615807746494169088.00000000
AABBCCDdEEFFGGHh,13898608870364827794223014472966995968.00000000
AABBCCDdEEFFGGhh,4894590560508525268571484911690563190784.00000000
AABBCCDdEEFFGgHH,13898608870364827794223014472966995968.00000000
AABBCCDdEEFFGgHh,4894590560508525268571484911690563190784.00000000
AABBCCDdEEFFGghh,1723698895225497814007066015005555610877952.00000000
AABBCCDdEEFFggHH,4894590560508525268571484911690563190784.00000000
AABBCCDdEEFFggHh,1723698895225497814007066015005555610877952.00000000
AABBCCDdEEFFgghh,607024805174493470276210995711574440597782528.00000000
AABBCCDdEEFfGGHH,13898608870364827794223014472966995968.00000000
AABBCCDdEEFfGGHh,4894590560508525268571484911690563190784.00000000
AABBCCDdEEFfGGhh,1723698895225497814007066015005555610877952.00000000
AABBCCDdEEFfGgHH,4894590560508525268571484911690563190784.00000000
AABBCCDdEEFfGgHh,1723698895225497814007066015005555610877952.00000000
AABBCCDdEEFfGghh,607024805174493470276210995711574440597782528.00000000
AABBCCDdEEFfggHH,1723698895225497814007066015005555610877952.00000000
AABBCCDdEEFfggHh,607024805174493470276210995711574440597782528.00000000
AABBCCDdEEFfgghh,213772321324674556304672639490673133430060875776.00000000
AABBCCDdEEffGGHH,4894590560508525268571484911690563190784.00000000
AABBCCDdEEffGGHh,1723698895225497814007066015005555610877952.00000000
AABBCCDdEEffGGhh,607024805174493470276210995711574440597782528.00000000
AABBCCDdEEffGgHH,1723698895225497814007066015005555610877952.00000000
AABBCCDdEEffGgHh,607024805174493470276210995711574440597782528.00000000
AABBCCDdEEffGghh,213772321324674556304672639490673133430060875776.00000000
AABBCCDdEEffggHH,607024805174493470276210995711574440597782528.00000000
AABBCCDdEEffggHh,213772321324674556304672639490673133430060875776.00000000
AABBCCDdEEffgghh,75282929091181932800782844046901032827476041007104.00000000
AABBCCDdEeFFGGHH,13898608870364827794223014472966995968.00000000
AABBCCDdEeFFGGHh,4894590560508525268571484911690563190784.00000000
AABBCCDdEeFFGGhh,1723698895225497814007066015005555610877952.00000000
AABBCCDdEeFFGgHH,4894590560508525268571484911690563190784.00000000
AABBCCDdEeFFGgHh,1723698895225497814007066015005555610877952.00000000
AABBCCDdEeFFGghh,607024805174493470276210995711574440597782528.00000000
AABBCCDdEeFFggHH,1723698895225497814007066015005555610877952.00000000
AABBCCDdEeFFggHh,607024805174493470276210995711574440597782528.00000000
AABBCCDdEeFFgghh,213772321324674556304672639490673133430060875776.00000000
AABBCCDdEeFfGGHH,4894590560508525268571484911690563190784.00000000
AABBCCDdEeFfGGHh,1723698895225497814007066015005555610877952.00000000
AABBCCDdEeFfGGhh,607024805174493470276210995711574440597782528.00000000
AABBCCDdEeFfGgHH,1723698895225497814007066015005555610877952.00000000
AABBCCDdEeFfGgHh,607024805174493470276210995711574440597782528.00000000
AABBCCDdEeFfGghh,213772321324674556304672639490673133430060875776.00000000
AABBCCDdEeFfggHH,607024805174493470276210995711574440597782528.00000000
AABBCCDdEeFfggHh,213772321324674556304672639490673133430060875776.00000000
AABBCCDdEeFfgghh,75282929091181932800782844046901032827476041007104.00000000
AABBCCDdEeffGGHH,1723698895225497814007066015005555610877952.00000000
AABBCCDdEeffGGHh,607024805174493470276210995711574440597782528.00000000
AABBCCDdEeffGGhh,213772321324674556304672639490673133430060875776.00000000
AABBCCDdEeffGgHH,607024805174493470276210995711574440597782528.00000000
AABBCCDdEeffGgHh,213772321324674556304672639490673133430060875776.00000000
AABBCCDdEeffGghh,75282929091181932800782844046901032827476041007104.00000000
AABBCCDdEeffggHH,213772321324674556304672639490673133430060875776.00000000
AABBCCDdEeffggHh,75282929091181932800782844046901032827476041007104.00000000
AABBCCDdEeffgghh,26511942132771122993685408403021922078920601396838400.00000000
AABBCCDdeeFFGGHH,4894590560508525268571484911690563190784.00000000
AABBCCDdeeFFGGHh,1723698895225497814007066015005555610877952.00000000
AABBCCDdeeFFGGhh,607024805174493470276210995711574440597782528.00000000
AABBCCDdeeFFGgHH,1723698895225497814007066015005555610877952.00000000
AABBCCDdeeFFGgHh,607024805174493470276210995711574440597782528.00000000
AABBCCDdeeFFGghh,213772321324674556304672639490673133430060875776.00000000
AABBCCDdeeFFggHH,607024805174493470276210995711574440597782528.00000000
AABBCCDdeeFFggHh,213772321324674556304672639490673133430060875776.00000000
AABBCCDdeeFFgghh,75282929091181932800782844046901032827476041007104.00000000
AABBCCDdeeFfGGHH,1723698895225497814007066015005555610877952.00000000
AABBCCDdeeFfGGHh,607024805174493470276210995711574440597782528.00000000
AABBCCDdeeFfGGhh,213772321324674556304672639490673133430060875776.00000000
AABBCCDdeeFfGgHH,607024805174493470276210995711574440597782528.00000000
AABBCCDdeeFfGgHh,213772321324674556304672639490673133430060875776.00000000
AABBCCDdeeFfGghh,75282929091181932800782844046901032827476041007104.00000000
AABBCCDdeeFfggHH,213772321324674556304672639490673133430060875776.00000000
AABBCCDdeeFfggHh,75282929091181932800782844046901032827476041007104.00000000
AABBCCDdeeFfgghh,26511942132771122993685408403021922078920601396838400.00000000
AABBCCDdeeffGGHH,607024805174493470276210995711574440597782528.00000000
AABBCCDdeeffGGHh,213772321324674556304672639490673133430060875776.00000000
AABBCCDdeeffGGhh,75282929091181932800782844046901032827476041007104.00000000
AABBCCDdeeffGgHH,213772321324674556304672639490673133430060875776.00000000
AABBCCDdeeffGgHh,75282929091181932800782844046901032827476041007104.00000000
AABBCCDdeeffGghh,26511942132771122993685408403021922078920601396838400.00000000
AABBCCDdeeffggHH,75282929091181932800782844046901032827476041007104.00000000
AABBCCDdeeffggHh,26511942132771122993685408403021922078920601396838400.00000000
AABBCCDdeeffgghh,9336553241706093867537574629765804982503838864304504832.00000000
AABBCCddEEFFGGHH,13898608870364827794223014472966995968.00000000
AABBCCddEEFFGGHh,4894590560508525268571484911690563190784.00000000
AABBCCddEEFFGGhh,1723698895225497814007066015005555610877952.00000000
AABBCCddEEFFGgHH,4894590560508525268571484911690563190784.00000000
AABBCCddEEFFGgHh,1723698895225497814007066015005555610877952.00000000
AABBCCddEEFFGghh,607024805174493470276210995711574440597782528.00000000
AABBCCddEEFFggHH,1723698895225497814007066015005555610877952.00000000
AABBCCddEEFFggHh,607024805174493470276210995711574440597782528.00000000
AABBCCddEEFFgghh,213772321324674556304672639490673133430060875776.00000000
AABBCCddEEFfGGHH,4894590560508525268571484911690563190784.00000000
AABBCCddEEFfGGHh,1723698895225497814007066015005555610877952.00000000
AABBCCddEEFfGGhh,607024805174493470276210995711574440597782528.00000000
AABBCCddEEFfGgHH,1723698895225497814007066015005555610877952.00000000
AABBCCddEEFfGgHh,607024805174493470276210995711574440597782528.00000000
AABBCCddEEFfGghh,213772321324674556304672639490673133430060875776.00000000
AABBCCddEEFfggHH,607024805174493470276210995711574440597782528.00000000
AABBCCddEEFfggHh,213772321324674556304672639490673133430060875776.00000000
AABBCCddEEFfgghh,75282929091181932800782844046901032827476041007104.00000000
AABBCCddEEffGGHH,1723698895225497814007066015005555610877952.00000000
AABBCCddEEffGGHh,607024805174493470276210995711574440597782528.00000000
AABBCCddEEffGGhh,213772321324674556304672639490673133430060875776.00000000
AABBCCddEEffGgHH,607024805174493470276210995711574440597782528.00000000
AABBCCddEEffGgHh,213772321324674556304672639490673133430060875776.00000000
AABBCCddEEffGghh,75282929091181932800782844046901032827476041007104.00000000
AABBCCddEEffggHH,213772321324674556304672639490673133430060875776.00000000
AABBCCddEEffggHh,75282929091181932800782844046901032827476041007104.00000000
AABBCCddEEffgghh,26511942132771122993685408403021922078920601396838400.00000000
AABBCCddEeFFGGHH,4894590560508525268571484911690563190784.00000000
AABBCCddEeFFGGHh,1723698895225497814007066015005555610877952.00000000
AABBCCddEeFFGGhh,607024805174493470276210995711574440597782528.00000000
AABBCCddEeFFGgHH,1723698895225497814007066015005555610877952.00000000
AABBCCddEeFFGgHh,607024805174493470276210995711574440597782528.00000000
AABBCCddEeFFGghh,213772321324674556304672639490673133430060875776.00000000
AABBCCddEeFFggHH,607024805174493470276210995711574440597782528.00000000
AABBCCddEeFFggHh,213772321324674556304672639490673133430060875776.00000000
AABBCCddEeFFgghh,75282929091181932800782844046901032827476041007104.00000000
AABBCCddEeFfGGHH,1723698895225497814007066015005555610877952.00000000
AABBCCddEeFfGGHh,607024805174493470276210995711574440597782528.00000000
AABBCCddEeFfGGhh,213772321324674556304672639490673133430060875776.00000000
AABBCCddEeFfGgHH,607024805174493470276210995711574440597782528.00000000
AABBCCddEeFfGgHh,213772321324674556304672639490673133430060875776.00000000
AABBCCddEeFfGghh,75282929091181932800782844046901032827476041007104.00000000
AABBCCddEeFfggHH,213772321324674556304672639490673133430060875776.00000000
AABBCCddEeFfggHh,75282929091181932800782844046901032827476041007104.00000000
AABBCCddEeFfgghh,26511942132771122993685408403021922078920601396838400.00000000
AABBCCddEeffGGHH,607024805174493470276210995711574440597782528.00000000
AABBCCddEeffGGHh,213772321324674556304672639490673133430060875776.00000000
AABBCCddEeffGGhh,75282929091181932800782844046901032827476041007104.00000000
AABBCCddEeffGgHH,213772321324674556304672639490673133430060875776.00000000
AABBCCddEeffGgHh,75282929091181932800782844046901032827476041007104.00000000
AABBCCddEeffGghh,26511942132771122993685408403021922078920601396838400.00000000
AABBCCddEeffggHH,75282929091181932800782844046901032827476041007104.00000000
AABBCCddEeffggHh,26511942132771122993685408403021922078920601396838400.00000000
AABBCCddEeffgghh,9336553241706093867537574629765804982503838864304504832.00000000
AABBCCddeeFFGGHH,1723698895225497814007066015005555610877952.00000000
AABBCCddeeFFGGHh,607024805174493470276210995711574440597782528.00000000
AABBCCddeeFFGGhh,213772321324674556304672639490673133430060875776.00000000
AABBCCddeeFFGgHH,607024805174493470276210995711574440597782528.00000000
AABBCCddeeFFGgHh,213772321324674556304672639490673133430060875776.00000000
AABBCCddeeFFGghh,75282929091181932800782844046901032827476041007104.00000000
AABBCCddeeFFggHH,213772321324674556304672639490673133430060875776.00000000
AABBCCddeeFFggHh,75282929091181932800782844046901032827476041007104.00000000
AABBCCddeeFFgghh,26511942132771122993685408403021922078920601396838400.00000000
AABBCCddeeFfGGHH,607024805174493470276210995711574440597782528.00000000
AABBCCddeeFfGGHh,213772321324674556304672639490673133430060875776.00000000
AABBCCddeeFfGGhh,75282929091181932800782844046901032827476041007104.00000000
AABBCCddeeFfGgHH,213772321324674556304672639490673133430060875776.00000000
AABBCCddeeFfGgHh,75282929091181932800782844046901032827476041007104.00000000
AABBCCddeeFfGghh,26511942132771122993685408403021922078920601396838400.00000000
AABBCCddeeFfggHH,75282929091181932800782844046901032827476041007104.00000000
AABBCCddeeFfggHh,26511942132771122993685408403021922078920601396838400.00000000
AABBCCddeeFfgghh,9336553241706093867537574629765804982503838864304504832.00000000
AABBCCddeeffGGHH,213772321324674556304672639490673133430060875776.00000000
AABBCCddeeffGGHh,75282929091181932800782844046901032827476041007104.00000000
AABBCCddeeffGGhh,26511942132771122993685408403021922078920601396838400.00000000
AABBCCddeeffGgHH,75282929091181932800782844046901032827476041007104.00000000
AABBCCddeeffGgHh,26511942132771122993685408403021922078920601396838400.00000000
AABBCCddeeffGghh,9336553241706093867537574629765804982503838864304504832.00000000
AABBCCddeeffggHH,26511942132771122993685408403021922078920601396838400.00000000
AABBCCddeeffggHh,9336553241706093867537574629765804982503838864304504832.00000000
AABBCCddeeffgghh,3287998517749522500244127582882300130959956940641087258624.00000000
AABBCcDDEEFFGGHH,39466289599372386615807746494169088.00000000
AABBCcDDEEFFGGHh,13898608870364827794223014472966995968.00000000
AABBCcDDEEFFGGhh,4894590560508525268571484911690563190784.00000000
AABBCcDDEEFFGgHH,13898608870364827794223014472966995968.00000000
AABBCcDDEEFFGgHh,4894590560508525268571484911690563190784.00000000
AABBCcDDEEFFGghh,1723698895225497814007066015005555610877952.00000000
AABBCcDDEEFFggHH,4894590560508525268571484911690563190784.00000000
AABBCcDDEEFFggHh,1723698895225497814007066015005555610877952.00000000
AABBCcDDEEFFgghh,607024805174493470276210995711574440597782528.00000000
AABBCcDDEEFfGGHH,13898608870364827794223014472966995968.00000000
AABBCcDDEEFfGGHh,4894590560508525268571484911690563190784.00000000
AABBCcDDEEFfGGhh,1723698895225497814007066015005555610877952.00000000
AABBCcDDEEFfGgHH,4894590560508525268571484911690563190784.00000000
AABBCcDDEEFfGgHh,1723698895225497814007066015005555610877952.00000000
AABBCcDDEEFfGghh,607024805174493470276210995711574440597782528.00000000
AABBCcDDEEFfggHH,1723698895225497814007066015005555610877952.00000000
AABBCcDDEEFfggHh,607024805174493470276210995711574440597782528.00000000
AABBCcDDEEFfgghh,213772321324674556304672639490673133430060875776.00000000
AABBCcDDEEffGGHH,4894590560508525268571484911690563190784.00000000
AABBCcDDEEffGGHh,1723698895225497814007066015005555610877952.00000000
AABBCcDDEEffGGhh,607024805174493470276210995711574440597782528.00000000
AABBCcDDEEffGgHH,1723698895225497814007066015005555610877952.00000000
AABBCcDDEEffGgHh,607024805174493470276210995711574440597782528.00000000
AABBCcDDEEffGghh,213772321324674556304672639490673133430060875776.00000000
AABBCcDDEEffggHH,607024805174493470276210995711574440597782528.00000000
AABBCcDDEEffggHh,213772321324674556304672639490673133430060875776.00000000
AABBCcDDEEffgghh,75282929091181932800782844046901032827476041007104.00000000
AABBCcDDEeFFGGHH,13898608870364827794223014472966995968.00000000
AABBCcDDEeFFGGHh,4894590560508525268571484911690563190784.00000000
AABBCcDDEeFFGGhh,1723698895225497814007066015005555610877952.00000000
AABBCcDDEeFFGgHH,4894590560508525268571484911690563190784.00000000
AABBCcDDEeFFGgHh,1723698895225497814007066015005555610877952.00000000
AABBCcDDEeFFGghh,607024805174493470276210995711574440597782528.00000000
AABBCcDDEeFFggHH,1723698895225497814007066015005555610877952.00000000
AABBCcDDEeFFggHh,607024805174493470276210995711574440597782528.00000000
AABBCcDDEeFFgghh,213772321324674556304672639490673133430060875776.00000000
AABBCcDDEeFfGGHH,4894590560508525268571484911690563190784.00000000
AABBCcDDEeFfGGHh,1723698895225497814007066015005555610877952.00000000
AABBCcDDEeFfGGhh,607024805174493470276210995711574440597782528.00000000
AABBCcDDEeFfGgHH,1723698895225497814007066015005555610877952.00000000
AABBCcDDEeFfGgHh,607024805174493470276210995711574440597782528.00000000
AABBCcDDEeFfGghh,213772321324674556304672639490673133430060875776.00000000
AABBCcDDEeFfggHH,607024805174493470276210995711574440597782528.00000000
AABBCcDDEeFfggHh,213772321324674556304672639490673133430060875776.00000000
AABBCcDDEeFfgghh,75282929091181932800782844046901032827476041007104.00000000
AABBCcDDEeffGGHH,1723698895225497814007066015005555610877952.00000000
AABBCcDDEeffGGHh,607024805174493470276210995711574440597782528.00000000
AABBCcDDEeffGGhh,213772321324674556304672639490673133430060875776.00000000
AABBCcDDEeffGgHH,607024805174493470276210995711574440597782528.00000000
AABBCcDDEeffGgHh,213772321324674556304672639490673133430060875776.00000000
AABBCcDDEeffGghh,75282929091181932800782844046901032827476041007104.00000000
AABBCcDDEeffggHH,213772321324674556304672639490673133430060875776.00000000
AABBCcDDEeffggHh,75282929091181932800782844046901032827476041007104.00000000
AABBCcDDEeffgghh,26511942132771122993685408403021922078920601396838400.00000000
AABBCcDDeeFFGGHH,4894590560508525268571484911690563190784.00000000
AABBCcDDeeFFGGHh,1723698895225497814007066015005555610877952.00000000
AABBCcDDeeFFGGhh,607024805174493470276210995711574440597782528.00000000
AABBCcDDeeFFGgHH,1723698895225497814007066015005555610877952.00000000
AABBCcDDeeFFGgHh,607024805174493470276210995711574440597782528.00000000
AABBCcDDeeFFGghh,213772321324674556304672639490673133430060875776.00000000
AABBCcDDeeFFggHH,607024805174493470276210995711574440597782528.00000000
AABBCcDDeeFFggHh,213772321324674556304672639490673133430060875776.00000000
AABBCcDDeeFFgghh,75282929091181932800782844046901032827476041007104.00000000
AABBCcDDeeFfGGHH,1723698895225497814007066015005555610877952.00000000
AABBCcDDeeFfGGHh,607024805174493470276210995711574440597782528.00000000
AABBCcDDeeFfGGhh,213772321324674556304672639490673133430060875776.00000000
AABBCcDDeeFfGgHH,607024805174493470276210995711574440597782528.00000000
AABBCcDDeeFfGgHh,213772321324674556304672639490673133430060875776.00000000
AABBCcDDeeFfGghh,75282929091181932800782844046901032827476041007104.00000000
AABBCcDDeeFfggHH,213772321324674556304672639490673133430060875776.00000000
AABBCcDDeeFfggHh,75282929091181932800782844046901032827476041007104.00000000
AABBCcDDeeFfgghh,26511942132771122993685408403021922078920601396838400.00000000
AABBCcDDeeffGGHH,607024805174493470276210995711574440597782528.00000000
AABBCcDDeeffGGHh,213772321324674556304672639490673133430060875776.00000000
AABBCcDDeeffGGhh,75282929091181932800782844046901032827476041007104.00000000
AABBCcDDeeffGgHH,213772321324674556304672639490673133430060875776.00000000
AABBCcDDeeffGgHh,75282929091181932800782844046901032827476041007104.00000000
AABBCcDDeeffGghh,26511942132771122993685408403021922078920601396838400.00000000
AABBCcDDeeffggHH,75282929091181932800782844046901032827476041007104.00000000
AABBCcDDeeffggHh,26511942132771122993685408403021922078920601396838400.00000000
AABBCcDDeeffgghh,9336553241706093867537574629765804982503838864304504832.00000000
AABBCcDdEEFFGGHH,13898608870364827794223014472966995968.00000000
AABBCcDdEEFFGGHh,4894590560508525268571484911690563190784.00000000
AABBCcDdEEFFGGhh,1723698895225497814007066015005555610877952.00000000
AABBCcDdEEFFGgHH,4894590560508525268571484911690563190784.00000000
AABBCcDdEEFFGgHh,1723698895225497814007066015005555610877952.00000000
AABBCcDdEEFFGghh,607024805174493470276210995711574440597782528.00000000
AABBCcDdEEFFggHH,1723698895225497814007066015005555610877952.00000000
AABBCcDdEEFFggHh,607024805174493470276210995711574440597782528.00000000
AABBCcDdEEFFgghh,213772321324674556304672639490673133430060875776.00000000
AABBCcDdEEFfGGHH,4894590560508525268571484911690563190784.00000000
AABBCcDdEEFfGGHh,1723698895225497814007066015005555610877952.00000000
AABBCcDdEEFfGGhh,607024805174493470276210995711574440597782528.00000000
AABBCcDdEEFfGgHH,1723698895225497814007066015005555610877952.00000000
AABBCcDdEEFfGgHh,607024805174493470276210995711574440597782528.00000000
AABBCcDdEEFfGghh,213772321324674556304672639490673133430060875776.00000000
AABBCcDdEEFfggHH,607024805174493470276210995711574440597782528.00000000
AABBCcDdEEFfggHh,213772321324674556304672639490673133430060875776.00000000
AABBCcDdEEFfgghh,75282929091181932800782844046901032827476041007104.00000000
AABBCcDdEEffGGHH,1723698895225497814007066015005555610877952.00000000
AABBCcDdEEffGGHh,607024805174493470276210995711574440597782528.00000000
AABBCcDdEEffGGhh,213772321324674556304672639490673133430060875776.00000000
AABBCcDdEEffGgHH,607024805174493470276210995711574440597782528.00000000
AABBCcDdEEffGgHh,213772321324674556304672639490673133430060875776.00000000
AABBCcDdEEffGghh,75282929091181932800782844046901032827476041007104.00000000
AABBCcDdEEffggHH,213772321324674556304672639490673133430060875776.00000000
AABBCcDdEEffggHh,75282929091181932800782844046901032827476041007104.00000000
AABBCcDdEEffgghh,26511942132771122993685408403021922078920601396838400.00000000
AABBCcDdEeFFGGHH,4894590560508525268571484911690563190784.00000000
AABBCcDdEeFFGGHh,1723698895225497814007066015005555610877952.00000000
AABBCcDdEeFFGGhh,607024805174493470276210995711574440597782528.00000000
AABBCcDdEeFFGgHH,1723698895225497814007066015005555610877952.00000000
AABBCcDdEeFFGgHh,607024805174493470276210995711574440597782528.00000000
AABBCcDdEeFFGghh,213772321324674556304672639490673133430060875776.00000000
AABBCcDdEeFFggHH,607024805174493470276210995711574440597782528.00000000
AABBCcDdEeFFggHh,213772321324674556304672639490673133430060875776.00000000
AABBCcDdEeFFgghh,75282929091181932800782844046901032827476041007104.00000000
AABBCcDdEeFfGGHH,1723698895225497814007066015005555610877952.00000000
AABBCcDdEeFfGGHh,607024805174493470276210995711574440597782528.00000000
AABBCcDdEeFfGGhh,213772321324674556304672639490673133430060875776.00000000
AABBCcDdEeFfGgHH,607024805174493470276210995711574440597782528.00000000
AABBCcDdEeFfGgHh,213772321324674556304672639490673133430060875776.00000000
AABBCcDdEeFfGghh,75282929091181932800782844046901032827476041007104.00000000
AABBCcDdEeFfggHH,213772321324674556304672639490673133430060875776.00000000
AABBCcDdEeFfggHh,75282929091181932800782844046901032827476041007104.00000000
AABBCcDdEeFfgghh,26511942132771122993685408403021922078920601396838400.00000000
AABBCcDdEeffGGHH,607024805174493470276210995711574440597782528.00000000
AABBCcDdEeffGGHh,213772321324674556304672639490673133430060875776.00000000
AABBCcDdEeffGGhh,75282929091181932800782844046901032827476041007104.00000000
AABBCcDdEeffGgHH,213772321324674556304672639490673133430060875776.00000000
AABBCcDdEeffGgHh,75282929091181932800782844046901032827476041007104.00000000
AABBCcDdEeffGghh,26511942132771122993685408403021922078920601396838400.00000000
AABBCcDdEeffggHH,75282929091181932800782844046901032827476041007104.00000000
AABBCcDdEeffggHh,26511942132771122993685408403021922078920601396838400.00000000
AABBCcDdEeffgghh,9336553241706093867537574629765804982503838864304504832.00000000
AABBCcDdeeFFGGHH,1723698895225497814007066015005555610877952.00000000
AABBCcDdeeFFGGHh,607024805174493470276210995711574440597782528.00000000
AABBCcDdeeFFGGhh,213772321324674556304672639490673133430060875776.00000000
AABBCcDdeeFFGgHH,607024805174493470276210995711574440597782528.00000000
AABBCcDdeeFFGgHh,213772321324674556304672639490673133430060875776.00000000
AABBCcDdeeFFGghh,75282929091181932800782844046901032827476041007104.00000000
AABBCcDdeeFFggHH,213772321324674556304672639490673133430060875776.00000000
AABBCcDdeeFFggHh,75282929091181932800782844046901032827476041007104.00000000
AABBCcDdeeFFgghh,26511942132771122993685408403021922078920601396838400.00000000
AABBCcDdeeFfGGHH,607024805174493470276210995711574440597782528.00000000
AABBCcDdeeFfGGHh,213772321324674556304672639490673133430060875776.00000000
AABBCcDdeeFfGGhh,75282929091181932800782844046901032827476041007104.00000000
AABBCcDdeeFfGgHH,213772321324674556304672639490673133430060875776.00000000
AABBCcDdeeFfGgHh,75282929091181932800782844046901032827476041007104.00000000
AABBCcDdeeFfGghh,26511942132771122993685408403021922078920601396838400.00000000
