AABBCCDDEEFFGGHH,2316565991502889631650274082816.00000000
AABBCCDDEEFFGGHh,523611432927754097869100572213248.00000000
AABBCCDDEEFFGGhh,118351445069253881413260767521669120.00000000
AABBCCDDEEFFGgHH,523611432927754097869100572213248.00000000
AABBCCDDEEFFGgHh,118351445069253881413260767521669120.00000000
AABBCCDDEEFFGghh,26750876067889943772825773606596247552.00000000
AABBCCDDEEFFggHH,118351445069253881413260767521669120.00000000
AABBCCDDEEFFggHh,26750876067889943772825773606596247552.00000000
AABBCCDDEEFFgghh,6046477674867974916106813166902625435648.00000000
AABBCCDDEEFfGGHH,523611432927754097869100572213248.00000000
AABBCCDDEEFfGGHh,118351445069253881413260767521669120.00000000
AABBCCDDEEFfGGhh,26750876067889943772825773606596247552.00000000
AABBCCDDEEFfGgHH,118351445069253881413260767521669120.00000000
AABBCCDDEEFfGgHh,26750876067889943772825773606596247552.00000000
AABBCCDDEEFfGghh,6046477674867974916106813166902625435648.00000000
AABBCCDDEEFfggHH,26750876067889943772825773606596247552.00000000
AABBCCDDEEFfggHh,6046477674867974916106813166902625435648.00000000
AABBCCDDEEFfgghh,1366680185721506386802995230275880123105280.00000000
AABBCCDDEEffGGHH,118351445069253881413260767521669120.00000000
AABBCCDDEEffGGHh,26750876067889943772825773606596247552.00000000
AABBCCDDEEffGGhh,6046477674867974916106813166902625435648.00000000
AABBCCDDEEffGgHH,26750876067889943772825773606596247552.00000000
AABBCCDDEEffGgHh,6046477674867974916106813166902625435648.00000000
AABBCCDDEEffGghh,1366680185721506386802995230275880123105280.00000000
AABBCCDDEEffggHH,6046477674867974916106813166902625435648.00000000
AABBCCDDEEffggHh,1366680185721506386802995230275880123105280.00000000
AABBCCDDEEffgghh,308909555361015209912991839535693003829018624.00000000
AABBCCDDEeFFGGHH,523611432927754097869100572213248.00000000
AABBCCDDEeFFGGHh,118351445069253881413260767521669120.00000000
AABBCCDDEeFFGGhh,26750876067889943772825773606596247552.00000000
AABBCCDDEeFFGgHH,118351445069253881413260767521669120.00000000
AABBCCDDEeFFGgHh,26750876067889943772825773606596247552.00000000
AABBCCDDEeFFGghh,6046477674867974916106813166902625435648.00000000
AABBCCDDEeFFggHH,26750876067889943772825773606596247552.00000000
AABBCCDDEeFFggHh,6046477674867974916106813166902625435648.00000000
AABBCCDDEeFFgghh,1366680185721506386802995230275880123105280.00000000
AABBCCDDEeFfGGHH,118351445069253881413260767521669120.00000000
